Principal Component 1,Principal Component 2,Principal Component 3,Principal Component 4
0.38759517755219197,-0.5222060923411506,-0.15827515632235303,-0.2501423888756483
0.40391399485373397,-0.719671736757541,-0.148832964609839,-0.2890091024054993
0.39928324205005566,-0.20051899845333,-0.1399788259833095,-0.098590296406937
0.36188175333430955,-0.0676144531082167,-0.1363711748123494,-0.07156672500902014
0.33957368715743314,-0.10228148881994706,-0.12009458726589366,-0.06561970106054388
0.18584521557798572,-0.007919810903553183,-0.11929297376654471,-0.02618122334070851
0.2164644096404985,0.017772957206994646,-0.11771925899482005,-0.027870666954484927
0.35806255259826064,0.1155412367869254,-0.12013796686646662,-0.034438210066357014
0.5268405404999963,0.4107455309973637,-0.13779102857417047,-0.029556666814581998
0.6561946968275851,0.34681112808945086,-0.14454637714862206,-0.054146167418373414
0.8105554438338736,-0.11173141507055054,-0.15462671587424218,-0.1568834113517314
1.0279775188591171,0.19082414383151702,-0.16467348242912927,-0.15168611207276805
1.049374856442461,-0.20938368211875558,-0.1760025128002544,-0.22440836083977606
1.1224246457719298,-0.27393514548211134,-0.20690479602280146,-0.27347947355455027
1.1374794622938575,-0.5557914832898386,-0.21209747008407437,-0.3442261790788143
1.0182764906865023,-0.9095367638575725,-0.22246605749449455,-0.41315193778363696
0.993550645193358,-1.0336343991747283,-0.22351669300890234,-0.4562804342973892
0.9816749564770938,-1.1483550531970348,-0.20707889730878687,-0.49055622358242046
0.9885826177909361,-1.2274011880575322,-0.19532181986478564,-0.5253192322657408
0.912790198027684,-1.2468529209136014,-0.18862489993551643,-0.5369120954485952
0.8731450914210929,-0.5938307970192052,-0.16979479793460014,-0.43821662416138135
0.7154558365050042,-0.659593715126632,-0.17209412509451297,-0.4513301255087836
0.6858768959197756,-0.8945267751484655,-0.14497926951857346,-0.47992358101009513
0.44609521278016334,-1.2130581499274915,-0.13240570670355511,-0.5012732063174192
0.44807081362475437,-0.9956123079174661,-0.13046875859445578,-0.48102567420865006
0.37307225452106246,-1.0671483251281457,-0.1216074421465227,-0.4806371266835709
0.3103692315840273,-1.0829314373395302,-0.10947510901486031,-0.47142267800665594
0.6079650425313826,-0.02944003848809349,-0.13912782159621198,-0.10291790042014212
0.5054766687464224,0.09581692441479286,-0.12721091452382763,-0.06339684870470193
0.5048974369614169,0.0631230182061542,-0.13443967929678755,-0.07847426750383303
0.5319486086288775,0.0897077221202614,-0.12126604731953282,-0.07474256113885146
0.5549215214584338,0.11372034247790622,-0.11879041950118434,-0.08162601864230506
0.7860978475615662,0.3220315490167964,-0.11946497279427423,-0.08785324737547025
0.9213836992375342,0.6189489567664294,-0.12553989720650785,-0.036954842775241345
1.0130433725659538,0.622771590511884,-0.13208441428191334,-0.05638448710274983
1.110803766280499,0.7239437449589773,-0.13141706771453204,-0.05145909776512414
1.168740195531186,0.9391297754232345,-0.13401134233779718,-0.03460185714687612
1.1920075929500216,0.780994189335816,-0.13617305317499,-0.07315402504280566
1.3390819728009504,0.42152496781849863,-0.1374158104328735,-0.16022346194749867
1.3687012765458997,0.09121659068735948,-0.15181436367303244,-0.2374233674591196
1.3520521044123273,-0.061254698115722074,-0.15411914342648275,-0.2776919434101039
1.3374876247882972,-0.10006121644608681,-0.15972867955299688,-0.3025341497396676
1.2532668570765813,-0.2543288115199968,-0.15336715225698502,-0.3314357621566846
1.1243314214208708,-0.4761232951765412,-0.15149491192026227,-0.3674494788584951
0.9220412790585927,-0.6964755460276105,-0.15916776591548423,-0.3951846410060529
0.8031230508474679,-0.791749435114754,-0.15026254224470312,-0.4017165673608081
0.6764916216092124,-0.9243094326586415,-0.14499425427649698,-0.4124406134019486
0.5979987242854746,-0.9490049998408443,-0.13524471260836712,-0.41027820497418704
0.6125046717511379,-1.043205161971259,-0.12874296490194426,-0.4371974603112459
0.55110072015279,-0.9556752656634958,-0.11573365311319658,-0.41812506047389636
0.5662914404125581,-1.0418079194381002,-0.1092335120586468,-0.4438894457741335
0.5485574698865022,-0.9955721122991001,-0.09966897507984976,-0.4397216326071544
0.4943965791952311,-1.0072310852805402,-0.09549319684365012,-0.43635569436989896
0.3818909941661894,-0.9648654381201666,-0.08320156545262407,-0.41066872984305386
0.3768782669000483,-0.9532784334238886,-0.08248341524135966,-0.41296841798159495
0.4595654158560888,-0.9235261376695495,-0.08071914622888367,-0.4242154585425346
0.5378190731304894,-0.8931222098371824,-0.07841566988488345,-0.43833247160134453
0.5710285187110308,-0.8979071157508618,-0.08442937768602969,-0.45281394719387447
0.6643121182951496,-0.839828155699148,-0.0906264835246357,-0.4664448880840084
0.7005901988019746,-0.8446810830261748,-0.0928187207474169,-0.483054525280325
0.7805382603810921,-0.8908280995219644,-0.09845573278014873,-0.5145687491470119
0.7859860800051889,-1.0466381145614352,-0.11739177253578897,-0.5642346578387744
0.7827779830862214,-1.0758805458429537,-0.12007930986724637,-0.5848947964170549
0.7435616828744213,-1.405117364982482,-0.12563100652632989,-0.6513123240722011
0.6139414744246061,-1.6349793569948363,-0.12375715953773407,-0.6884809108108334
0.6720469287130395,-1.683295616486486,-0.11981999468043042,-0.7227565417314714
0.6069343659484419,-1.8509453746114755,-0.11866875306081859,-0.7562046212698376
0.43752880285120577,-1.8961380126826706,-0.10960262447880072,-0.7474189018114843
0.3655988862727891,-2.055000608960474,-0.11173525275790278,-0.7804539222071123
0.3139928282111143,-1.8165198337232507,-0.09839376163964389,-0.7417630330619567
0.26968862625231044,-1.9328224472546096,-0.08448145777467443,-0.7533005342654586
0.28743773739651834,-1.9352285841488068,-0.08164235220079574,-0.7659339886997552
0.21629812702231427,-2.023391512269852,-0.07619154325120368,-0.7804412815039502
0.22029767212199125,-1.871205390597683,-0.07095947868027895,-0.7686908987956714
0.13910578754362427,-2.148440507242828,-0.0661914736007437,-0.8063056442714036
0.11837834517366014,-2.172596043121707,-0.05697113455499999,-0.8102462746154423
0.06901086404112204,-2.1277824576124766,-0.05280660288191188,-0.7987962461204348
0.060249417887445596,-2.107476312482361,-0.0515508519909963,-0.8028110367200244
0.04020674831158629,-2.1235643400054296,-0.04233211959712566,-0.8055967970272414
0.025282347010967227,-2.175865770077605,-0.04106190883935242,-0.8200054179582268
0.15189386150628523,-2.1929155327242777,-0.04979949774898155,-0.8583157849842661
0.2338962414677167,-2.214860024152637,-0.05544132973733259,-0.8863653987404877
0.3095163485747976,-2.241352527596339,-0.06036179821067308,-0.919024440708894
0.3332492010803295,-2.323361042140999,-0.06181821205158606,-0.9506373364487907
0.3142161706140739,-2.5113260800018113,-0.07535377668797459,-1.0032705839176268
0.28858154578656353,-2.5921502878641296,-0.08005336650849956,-1.0390811543209764
0.30932561908053646,-2.7714607968772564,-0.08490422132902284,-1.0971385907583646
0.3295337592387945,-2.896091106798726,-0.08217247353229443,-1.1389393851065344
0.33664780613899054,-2.953850107087405,-0.07441818823870212,-1.1675636909695397
0.26731282611196,-3.0828424711862468,-0.07237306683183187,-1.2004314342134743
0.1580565876996681,-3.2228891653770524,-0.07482847894736222,-1.2323271914844502
0.1624315434234456,-3.3129181990889713,-0.06706776704627763,-1.2655709774947423
-2.7388815663652617e-05,-3.7969290679480356,-0.061009029532518834,-1.3305638633314023
-0.12744249756459913,-3.374433980674875,-0.04534010271021118,-1.2414677705876738
1.0040692586622544,-0.25987461044743887,-0.14039748800891289,-0.1953330857931715
0.9640342159796931,-0.14023721755150606,-0.13660607400259342,-0.1712038401463907
0.9258929691678317,-0.18393225588057396,-0.1227082300044816,-0.17234751101849693
0.9335660700726687,0.02999408978898395,-0.12149103875851974,-0.14864542073436496
0.8944398105239688,0.06272877640319084,-0.12145837809878321,-0.1474818043564472
0.8481362792843572,0.047126434295884666,-0.1252375481061733,-0.15111924659567316
0.7932906157989813,0.027399952958634254,-0.12106016321810058,-0.14890817839523954
0.8827951223683366,0.004735808038899465,-0.12341973195961081,-0.1762159812573776
0.7754078056145353,0.01088805265016712,-0.11907662220468215,-0.16215187735430073
0.8093067090225389,0.0745185612954869,-0.11332676439885823,-0.16251917377956207
0.8854005145045175,0.01808780425947569,-0.11860351197980601,-0.19747365450344836
0.9595186792966899,-0.136158982260005,0.2919303989444262,0.35526873246144525
1.1164914887774025,-0.1188538675790684,-0.12050495798557283,-0.2739704212976909
1.101461554066676,-0.2337874574521915,-0.1268197911083668,-0.3057518997832873
1.1012958913678894,-1.2507436030283496,-0.13531906791850612,-0.490722015144591
1.1372187504294662,-1.383260651201551,-0.14849721660895707,-0.5465295704457235
1.1144416823095369,-1.458529363598448,-0.1423223006541511,-0.5722709080867011
1.0157818945253234,-1.570249393491879,-0.15273908762076346,-0.6065505656868716
0.8975519613174279,-1.7478684718618016,0.2536776799969934,-0.04182494540767589
0.8687162972379433,-1.8529853670211542,0.6754232009973302,0.5434992211166252
1.0132629461304243,-1.026334213543179,1.0817887415729792,1.4608555883732057
0.939880952781047,-0.5956200266724997,-0.10396577491063638,-0.22371656528655212
0.9495382461480353,-0.5698529014986857,-0.10486845999769082,-0.21509659585783897
0.8557057851066436,-0.5275342435268632,-0.10179234769678924,-0.18893361109742027
0.808076010727609,-0.5155267758723819,-0.09816464466292166,-0.17919443568040022
0.808076010727609,-0.5155267758723819,-0.09816464466292166,-0.17919443568040022
0.8891392334279506,-0.5400308064243017,-0.09674778688724515,-0.19624017967871435
0.7560702867954026,-0.500698970188633,-0.09817381476061729,-0.16795033890851532
0.7231152256818463,-0.5014220335072029,-0.09921719007162552,-0.16562760311071476
0.7250207006062745,-0.4963379370603518,-0.09939529833992325,-0.16392680196782963
0.7231152256818463,-0.5014220335072029,-0.09921719007162552,-0.16562760311071476
0.6343001845389448,-0.4976010316822457,-0.0999094710285453,-0.1555010273982287
0.6207453288265352,-0.5337674450428006,-0.09864247357451822,-0.1675999082555705
0.697954295429738,-0.5685552161349422,-0.09686535134705766,-0.18808590911108403
0.7790608243783619,-0.5929436990403428,-0.09545254148656974,-0.20509299853796895
0.945248909091428,-0.5668014681763793,-0.1085134289596312,-0.21351436536011567
1.0785675513581081,-0.6283599010205982,-0.11850194880455668,-0.2512745518970305
1.1661618941701821,-0.672826769763485,-0.12504087388391233,-0.2775947618740402
1.216218836929678,-0.6928542195406046,-0.12484954760273037,-0.29057831436023945
1.3538268162529654,-0.75746408570713,-0.13119309848571548,-0.32992073139487754
1.550670644494986,-0.8031146502609524,-0.1422491936731089,-0.3686428987035083
1.576352274373733,-0.8362942418853537,-0.13648005604480812,-0.3828686355706305
1.6128543614208195,-0.8924881050230282,-0.1350217323095991,-0.40795106891417154
1.622631725048273,-0.1593767701463793,-0.13805245580974967,-0.30934095704722403
1.694586519638395,-0.35367482272253753,-0.14001962706201437,-0.3631864175029963
1.58215610529072,-0.4690270976471671,-0.1390661383310768,-0.3790314644078763
1.5136099411620458,-0.28002407845244165,-0.12140342136805712,-0.33983905454626817
1.4580090306330429,-0.22064007633797475,-0.11634423786727992,-0.33123464529586516
1.390472498014981,-0.116255509827216,-0.10662040262911919,-0.31059431627895573
1.3472679720293854,0.0011656508843052341,-0.10247033082288873,-0.2887504574525526
1.244643690707089,-0.025671791419043112,-0.09483853121362698,-0.27856402280267906
1.2447842870772783,0.1431412411634921,-0.08619595914436123,-0.2519177997651259
1.2899340397802366,0.15370367705671006,-0.08510914642404777,-0.26547588599371535
1.2480990593828505,0.2872598544798515,-0.08096228792156344,-0.24132228709366882
1.2100128016724954,0.3684676126422664,-0.08476073775143038,-0.23110128889103398
1.3667344154037584,0.9007538925290136,-0.1004837385418837,-0.04113543304683283
1.3189861716940658,0.9831051769682023,-0.10032926023813923,-0.021198307086437388
1.3751864993874303,0.6301650836589996,-0.09920923545076635,-0.08326968120263581
1.438241193113862,0.852766990401039,-0.10234432405742878,-0.062387598049695764
1.4925581767218254,0.6902703711853394,-0.10328455131531564,-0.10496330288631096
1.5646138196886976,0.49825657220694014,-0.10943185094585639,-0.15439521491791885
1.7249747827673467,1.2138598268958678,-0.119894179903279,-0.08245835486893857
1.68625271463916,0.22889501938995424,-0.12984696049300812,-0.2458106469971664
1.6671846212128227,-0.06525089125244521,-0.14444005331809517,-0.30771725994894455
1.772838927644965,-0.10913694828643974,-0.15870428513306037,-0.354054311118968
1.791347978465149,-0.2175642200829417,-0.15979722121844314,-0.3914172037897077
1.813821511424928,-0.27998624298886166,-0.15671562092159974,-0.42630307923511046
1.7838367974868585,-0.49305422951255806,-0.15105259921647576,-0.4688072350041874
1.8460205106131962,-0.5387984054477456,-0.13641743020026584,-0.4924677020563904
1.844051807098556,-0.6063492520779001,-0.12488915965280234,-0.5119461645209641
1.732920460290073,-0.5747592396564937,-0.11565098461207936,-0.5022855571069491
1.6169910112905077,-0.5727311342751702,-0.10335131996168793,-0.4823729427642126
1.5502097295155681,-0.5910863300430172,-0.10191699098893181,-0.4837736579557329
1.5216202464600832,-0.7152756818261077,-0.10391458361114175,-0.5093179201121975
1.5477369572982984,-0.7617904473130371,-0.0941402125691165,-0.5285661443342423
1.487773029337178,-0.7889328049280697,-0.08942201369764652,-0.5303799186685008
1.3899421575736146,-0.7592976887407472,-0.08180146065149625,-0.512109393760875
1.329978229612494,-0.7864400463557797,-0.07708326178002624,-0.5139231680951334
1.6224405501740202,0.12674434340361496,-0.10530699671326048,-0.20116604013850495
1.5714491427857833,0.11730160260658623,-0.10148987627697184,-0.19551471508087187
1.5657516427255374,0.12082109894705378,-0.10077011941383436,-0.19896927325623476
1.5463890609104252,0.05245267357660603,-0.10331816593068002,-0.2135594726570768
1.539110940842763,0.0018313912573338783,-0.1029498682195306,-0.2227740796983849
1.577443339731902,0.02118098899773736,-0.10514692539793101,-0.23591910678423625
1.5802879719174203,0.02882462456814923,-0.11238372343025631,-0.24522217539925864
1.7171945475225947,0.15961329493781962,-0.12309515188658877,-0.22372139568929142
1.8005360951455116,0.10797085364268227,-0.11803255310854124,-0.24577532572436486
1.8195691370102545,0.16504805502282968,-0.126720111430253,-0.2400851877309094
1.8466203124772111,0.14800348011004857,-0.12095418710569836,-0.2520011845243881
1.9285923183114142,0.0365967432764027,-0.12329608267660479,-0.2920125577915652
1.9177461796481954,-0.05676188206619829,-0.11873557541262537,-0.31145371801257554
1.967786491483683,0.12667671304868816,-0.12291373335666386,-0.26243920371734764
2.0669482914200263,0.12977969330276726,-0.12617598718522854,-0.2811270371507726
2.028102094033695,0.31700858636748713,-0.12604239535583403,-0.24617660071169464
1.9317896113162278,0.3818971478870088,-0.1182517673007514,-0.22383252676284535
1.8849501469409013,0.42097500487136,-0.11444833469088977,-0.21121332691285272
1.8352581668197026,0.12804697756900044,-0.12756489924114456,-0.25309439906438075
1.6612130823828237,-0.32457945802046406,-0.13176743482082218,-0.31070770329380865
1.697694980251058,-0.010894044927875664,-0.12185184694810323,-0.2515980498139629
1.7062371086973263,0.036859373128956915,-0.1224006941908659,-0.24179885709516227
1.706017790989918,0.10491893631590524,-0.121693790542713,-0.23601445497595125
1.5838950165156778,-0.09875205773723705,-0.1134874372607194,-0.2541051336340261
1.5686106973379659,-0.20817767837811083,-0.1127451872713589,-0.27372787232489326
1.5512297435595563,-0.21108339722339461,-0.10871020052801188,-0.2494673078837675
1.5530729875226632,-0.2248866341040839,-0.1090696929393653,-0.24945300656560404
1.5835480269601434,-0.20159366723781458,-0.10331180187417602,-0.255594653174974
1.7127580324621952,-0.31155715021689423,-0.11329068180786306,-0.30028405993281926
1.7421883850279731,-0.3970851611020219,-0.11546685251191353,-0.32844239749735316
1.8645573006809977,-0.09285681114606126,-0.12966871280217449,-0.3132757477224947
1.9675418482097462,-0.3084349156447162,-0.139767799981252,-0.34434300666516154
2.0327342704885636,-0.28178445222842946,-0.14789971965480916,-0.355115332586534
2.141271815123166,-0.2037421169411285,-0.15153913906533106,-0.3610852942967564
2.3226986189766317,-0.29052764365583766,-0.16115417644558827,-0.41356848903418486
1.9494118379249066,-0.5936950752794561,-0.1607508313046129,-0.4168530301915705
1.9300490082703503,-0.4479794160172986,-0.20322626631142635,-0.4077506518110678
1.9662066625883596,-0.7733782580226821,-0.18547980147748272,-0.45696008307602287
1.9504966363173897,-0.792402171221538,-0.17262014803686027,-0.461289419309534
1.8822449567779946,-0.7855473584718758,-0.15959476972938186,-0.4537657198404018
1.7972946197180353,-0.7007022944113063,-0.14519342953885306,-0.43032843135155996
1.6396039559885267,-0.38647875598557896,-0.14534269693600635,-0.31407335566388145
1.5145310121191646,-0.616796266583193,-0.1300768818495546,-0.3245861201030848
1.3674920701541466,-0.7560908614432084,-0.18262579831010176,-0.3638721818773468
1.1712943972908014,-0.6857697088037943,-0.16720979725324964,-0.32672219313133705
1.3421750355868587,-0.5181806153931426,-0.16128638760574637,-0.3001776118029755
1.3280058851293624,-0.6932218077439234,-0.16830568311337774,-0.3366272769423904
1.3505180317050753,-0.7286176315527363,-0.16217788768516594,-0.35313840062989027
1.4269413771374229,-0.7737571645984471,-0.15621903042755628,-0.3791928199463899
1.4391736923128595,-0.867729567436232,-0.1564132667700614,-0.4194399864331633
1.3930309390232973,-0.9971395955374891,-0.14519171354029548,-0.4493278861413023
1.34998250975389,-1.0975033058499961,-0.14521379840845233,-0.4823414970727193
1.3144362070924063,-1.1985866696538787,-0.14195362002976838,-0.5146132971100527
1.3149569067190447,-1.2988994439060195,-0.13383264367689973,-0.5512973399775442
1.4604023231520624,-1.4298038817351948,-0.13678502843949736,-0.615382144238923
1.4744778822906062,-1.5375795214536685,-0.1373387571933559,-0.6556150094075329
1.4435139147686484,-1.6201960887150002,-0.13444449783351767,-0.6832530279794159
1.518673255621886,-1.7060970363251595,-0.13571279869699485,-0.7255397361318684
1.4948818709579872,-1.7570952022412787,-0.13336417327617314,-0.7456883020585942
1.4773086745824853,-1.781037802269341,-0.10139120540751999,-0.7521232432020678
1.3635390887738292,-1.8230628485003042,-0.10373443979028087,-0.7583162706696357
1.3326105040945846,-2.110296304304859,0.2927465830762064,-0.2417745754890837
1.135050222818196,-2.0258449855237504,-0.0961165905209118,-0.814109656970071
1.09222580008905,-2.177549631646905,-0.09248811443107843,-0.8555960640487125
0.9884781181568242,-2.1635940135859433,-0.09825631617903798,-0.8662911015141592
0.8511013986321002,-2.3872283828746728,-0.0926076493251285,-0.8920427593521456
0.8393815435945967,-2.3311327079808493,-0.09063856817856772,-0.8948926279798113
0.683311522301858,-2.3157286483314294,-0.0895402410551241,-0.8838713287033654
0.6943936057969977,-2.450266352240894,-0.0830304600893359,-0.9165649342245329
0.6326297401210524,-2.463489925328718,-0.07795681672170103,-0.9183543553055256
0.5673235449434215,-2.4903365022377737,-0.08375607247752405,-0.9313678791857117
0.5425930068179285,-2.5875234861043417,-0.0817564649453749,-0.9561602785129902
0.5240254238393777,-2.612102894768619,-0.07977131728008341,-0.9705588475088732
0.4933863112344317,-2.7437761442428386,-0.07740662534053099,-1.0022561138038162
0.4780315178071974,-2.766023773076185,-0.07578418339033904,-1.0143306414078923
0.447422771730488,-2.7209762194913423,-0.06190401256283102,-1.0027707418749594
0.43033851863744715,-2.8601123344318955,-0.06821402573000578,-1.0380168304710211
0.501669288687921,-2.883553404553291,-0.07677946316528665,-1.0690936419417039
0.48357540408426775,-2.9380710668098775,-0.07515059460760243,-1.085787649693067
0.5679569611445212,-3.028498994210583,-0.0887345216245586,-1.1300796042203438
0.5987568592985085,-3.0978919883840907,-0.09091390563235521,-1.1559282017112342
1.6021720518851186,-0.7070116419519616,-0.18591890419302926,-0.38150844160798425
1.65114100152463,-0.8359756171269976,-0.19365759176589847,-0.4165473396207765
1.5798406169998718,-0.8539601380809805,-0.2106152137061625,-0.42045187811451884
1.4979285369394721,-0.8150160620121564,-0.18168475886712393,-0.39545680758195884
1.5658553615618556,-0.77281419254893,-0.19418056975431652,-0.3989212593280309
1.5098945369552557,-0.8141836598300501,-0.19705705467465215,-0.41117867099597005
1.5359360809115998,-0.7466097820588644,-0.18335224862523852,-0.40454258694475004
1.4536290314125129,-1.0018586058209913,-0.17823040570141152,-0.4409781091303947
1.313203239575588,-0.7326461773082225,-0.16253095249351548,-0.37382454708627927
1.2088845577480705,-0.7265619541103023,-0.15436637216022178,-0.3618886047869891
1.1908962027550294,-0.6748181777390526,-0.13774475206927025,-0.34556205182528055
1.1264940942794157,-0.7180275306523579,-0.13684481047241914,-0.34755740462939577
1.115678329743425,-0.7219239105896723,-0.13558423962588437,-0.3550368053394506
1.2650527465724357,-0.40217954126715905,-0.12998568754901604,-0.24916281300946647
1.1748248535930426,-0.4146091038003414,-0.13067070728700111,-0.2413846319420531
1.3242733619820934,-0.42885281481493925,-0.11899465288330408,-0.2689699640617318
1.2280664202737248,-0.38859065114824604,-0.11843439625305442,-0.26054843887519197
1.1766446207588726,-0.3679795907064461,-0.11426504462434708,-0.25256302049064966
1.359960264813262,-0.20258569725540967,-0.12101996684542238,-0.22569964414530555
1.4182648552292427,-0.03634080135752158,-0.1241478568041619,-0.21286299667868847
1.5213112853899535,0.06650816484206572,-0.13107031150195525,-0.21614881374395847
1.6660918513707954,-0.01011257880613571,-0.14536720397665695,-0.2636494812918997
1.664737187162807,0.36255399584031756,-0.15066461365210257,-0.20378917537613492
1.9609200836671186,-0.049561203550400786,-0.159513099291379,-0.32156675856858946
2.0058190139574306,-0.24353330859007852,-0.17160365947434153,-0.3608078282028695
2.204405241585304,-0.3489006424492377,-0.18624682634751247,-0.41957694577596144
2.185747002777371,-0.003681340729501169,-0.1897396378892798,-0.373530623178587
2.2742115113078776,-0.11844783602433234,-0.19567580379388666,-0.4255435110239024
2.161305453125634,-0.7256394253003813,-0.1931772321265941,-0.5288339732606971
1.903769625479097,-0.8025728320176974,-0.1922126988060692,-0.5244145112114963
2.0814745187184203,-0.5375051839012486,-0.1769479082559893,-0.5131616225401376
1.951199907802233,-0.6423431600372382,-0.1709646833802649,-0.5238756166461759
1.9359857107451883,-0.4957777562880493,-0.16069966936080723,-0.5093039212126987
1.878995684414902,-0.8580489896195768,-0.1546941141832353,-0.5624909039973339
1.9227509506627756,-0.38643478556580163,-0.16188102362549933,-0.37211345296879417
1.7460167079912927,-0.24546095395818088,-0.1480971044300776,-0.3159597163977779
1.676246643205298,-0.31748886536760634,-0.14264950878423166,-0.32815726912832954
1.7392159813019865,-0.396510558176113,-0.13960378245087096,-0.3618970208780068
1.667453688546888,-0.5261475455304465,-0.14787032679204487,-0.34799174209436057
1.6635561262014669,-0.5365468337171875,-0.14750601442507225,-0.3514706535229892
1.4781695366402505,-0.5663064861705362,-0.15252346412629827,-0.33544827635583163
1.3086584439324027,-0.7177605628695679,-0.15845008707754768,-0.35968311761054983
1.098752394464396,-0.8503307160682536,-0.16852096444359047,-0.38065053413682925
1.0643949370991428,-0.883822579703349,-0.16891860824183147,-0.40210114338186553
1.121043829717264,-0.6121976354645171,-0.18916703621526665,-0.32459949130387833
1.0664727284792381,-0.8764235257836149,-0.17828087561875805,-0.37179614024618
1.1663193126081737,-0.9961408736543906,-0.20376785905729608,-0.436272213118164
1.1141422660496947,-0.8964193297608732,-0.19871670881588424,-0.42189345368365233
1.2562342927617107,-1.1548393011766267,-0.2025412522799479,-0.49930081921593095
1.3345631169179824,-1.2385240166023745,-0.2041682109433361,-0.5393021405480058
1.3538624739423786,-1.2762516202421184,-0.19767770980002472,-0.5581373056273126
1.5807540813675953,-0.8368856593326292,-0.1952010871412021,-0.4148104950944749
1.6582925917206628,-0.9040114852613587,-0.1895960677278842,-0.4420441377010621
1.7536103205082436,-0.45185072391195186,-0.1873407293845995,-0.36801838165734413
1.561521651736365,-0.8508106526428209,-0.21196815484071482,-0.42827263053538045
1.519052450452467,-0.874851177919801,-0.19735376728321166,-0.43056111950920606
1.5577328175285527,-0.49093415968861553,-0.18421946800687644,-0.3478869497648413
1.4042963464031335,-0.4186336687631269,-0.17589719606609214,-0.31832362157879907
1.3292977910989372,-0.5337989648006949,-0.17444358727085915,-0.3335827772121801
1.2519247361302852,-0.43287436100895077,-0.1384672958827776,-0.2883448766271387
1.2149499445376957,-0.2595335485963157,-0.14369317927990072,-0.22922813987269053
1.2045645683288246,-0.2498544509455707,-0.1353771319730845,-0.2233939307511944
1.1666271502768597,-0.10589898533568834,-0.13159458583757283,-0.19576142042251915
1.2442747522948787,-0.2768058828017266,-0.1312312709064181,-0.22781622551645478
1.2922644407515105,-0.18805988106062088,-0.12692330551917286,-0.21669358001513267
1.202110228147628,-0.11091165054199736,-0.1309123095897911,-0.19691498486533457
1.2448410595578216,-0.24202383648809736,-0.1421138099411144,-0.2321111080947179
1.2316496761778528,-0.34385001179132224,-0.14573789242870483,-0.24554218807567718
1.2563220380733302,-0.7664680034100118,-0.16465595202457395,-0.3299015987846168
1.2563220380733302,-0.7664680034100118,-0.16465595202457395,-0.3299015987846168
1.3059438998733577,-0.7731602793246033,-0.16846985915711646,-0.33786266391589337
1.432774728276588,-0.8146403263313362,-0.1705066440621984,-0.36630972990268346
1.524658408145269,-0.8621586283965293,-0.17340060017961362,-0.39421217037741646
1.594679306742397,-0.7164840125348729,-0.18789394588028388,-0.40327474371655503
1.7439237271336199,-0.573406306375151,-0.18380685914585415,-0.38900056978028963
1.8109713278677084,-0.6934851944540835,-0.17747083630628724,-0.42777286081999183
1.6701552592244449,-0.7453763172228531,-0.18863023806015972,-0.44038598868055484
1.7743145491183578,-0.7558636379986468,-0.1694993554771684,-0.46155383159525126
1.4703345938620203,-1.0172124194058045,-0.18095656423329928,-0.48741803482282947
1.4051468642155513,-1.0707735342726787,-0.17587488760629907,-0.4949818060879308
1.2864078497900449,-1.0138374705070685,-0.16268860438758392,-0.47214046080569017
1.1223749280365478,-0.9698636438789543,-0.14640495759571764,-0.4401932322904536
1.2326289335612368,-0.5179307098805755,-0.1503768377361192,-0.27605602843133126
1.2143861979007065,-0.5043082431039647,-0.1341058421857133,-0.26321843883335383
1.2107430162227744,-0.4765862216960669,-0.13339090527819503,-0.2632083868982515
1.263358342267719,-0.32562859693900237,-0.122045199172284,-0.23176560220158957
1.1363818765325913,-0.12651119369351513,-0.12260549495168235,-0.18553372001320376
1.1820356979381799,-0.012795487160431829,-0.11776719010372068,-0.17377778232785748
1.193246443311345,0.1544059561271685,-0.1174422719931442,-0.15181089837497877
1.0501953445953012,0.2606566282288005,-0.110028339706476,-0.11243407615197246
1.193785578773552,0.3201108207217328,-0.12004095932949757,-0.1328712121365613
1.3012926686171424,0.3350146153892454,-0.128378765404458,-0.14087392236218135
1.4870777972703768,0.36166609985462334,-0.13460257510885107,-0.1646028363284746
1.6203964395370567,0.30010766701040426,-0.14459109495377653,-0.20236302286538946
1.6220475375934915,0.22344117503572827,-0.15252753541532,-0.2197988882446956
1.7648088443526049,0.27242805792857205,-0.15835437209300388,-0.24584309726169976
1.7459647574665291,-0.07305878852447506,-0.1692969039601007,-0.3162225063607024
1.8209686205693563,-0.7165743600752431,-0.17390715391365189,-0.4473254835401164
1.859305708291349,-0.6805061349585391,-0.17174674648590915,-0.4631589046539812
1.995614264147094,-0.5052599934466222,-0.16856432003505095,-0.4706166276379186
1.9237898809787848,-0.6014904299234779,-0.16311190443358578,-0.4862787904789354
1.8917508524578968,-0.882390220341493,-0.1648517704255427,-0.5478952595169378
1.7837889889524479,-0.848583975735675,-0.15597225318473074,-0.5359492652825453
1.6982290459802545,-0.8858950632890304,-0.14549974134971722,-0.5395511551037899
1.7145782374090248,-0.9938984623001343,-0.1393574860546478,-0.5664561091226854
1.664525983482382,-0.9571523851467139,-0.1351913477296866,-0.5561609506644997
1.7895822183745826,-0.22482557833132552,-0.13757255142824884,-0.30169451033065553
1.883950608752193,-0.2781951565679171,-0.140823558693702,-0.32846643402183257
1.7902283737532578,-0.20015499024573416,-0.13321264555879017,-0.3032666888932765
1.8230522123628354,-0.29117842593020965,-0.12468920545206132,-0.3219647326261969
